-180,-64.76274872000001
-179.278564453125,-64.75461578
-178.5571136474609,-64.82782745
-177.8356781005859,-64.94781494
-177.1142272949219,-65.24271392999999
-176.3927917480469,-65.71657562
-175.6713409423828,-66.2819519
-174.9499053955078,-66.98563385
-174.2284545898438,-67.96386719
-173.5070190429688,-69.13529968
-172.7855682373047,-70.32504272
-172.0641326904297,-71.88899231000001
-171.3426818847656,-73.22516632
-170.6212463378906,-73.30041504
-169.8997955322266,-71.96627808
-169.1783599853516,-70.38401794000001
-168.4569091796875,-69.12106323
-167.7354736328125,-67.72998047
-167.0140228271484,-66.75174713
-166.2925872802734,-66.01553345000001
-165.5711364746094,-65.33422852
-164.8497009277344,-64.84409332
-164.1282501220703,-64.65496063000001
-163.4068145751953,-64.42311096
-162.6853637695313,-64.32549286
-161.9639282226563,-64.35396575999999
-161.2424774169922,-64.40480804000001
-160.5210418701172,-64.57767487
-159.7996063232422,-64.88070679000001
-159.0781555175781,-65.18983459
-158.3567199707031,-65.49285888999999
-157.6352691650391,-65.93011475
-156.9138336181641,-66.35720062
-156.1923828125,-66.83513641
-155.470947265625,-67.37814331
-154.7494964599609,-67.79302979000001
-154.0280609130859,-68.19774628
-153.3066101074219,-68.64720154
-152.5851745605469,-68.98480225
-151.8637237548828,-69.22071837999999
-151.1422882080078,-69.36104584
-150.4208374023438,-69.17190552
-149.6994018554688,-68.77126312
-148.9779510498047,-68.3543396
-148.2565155029297,-67.96589661
-147.5350646972656,-67.54084777999999
-146.8136291503906,-67.26832580999999
-146.0921783447266,-67.14019775
-145.3707427978516,-67.07308197
-144.6492919921875,-67.00393677
-143.9278564453125,-66.94902802
-143.2064056396484,-66.8697052
-142.4849700927734,-66.72531128
-141.7635345458984,-66.56871033
-141.0420837402344,-66.53210449
-140.3206481933594,-66.50566864
-139.5991973876953,-66.54634093999999
-138.8777618408203,-66.61956024
-138.1563110351563,-66.8453064
-137.4348754882813,-67.13816070999999
-136.7134246826172,-67.42695618000001
-135.9919891357422,-67.72795105
-135.2705383300781,-68.09809113
-134.5491027832031,-68.41535187
-133.8276519775391,-68.70618439
-133.1062164306641,-68.88311768
-132.384765625,-68.61872864
-131.663330078125,-68.03707885999999
-130.9418792724609,-67.37407684
-130.2204437255859,-66.76191711
-129.4989929199219,-66.12332153
-128.7775573730469,-65.77758789000001
-128.0561065673828,-65.72064209
-127.3346710205078,-65.72064209
-126.6132278442383,-65.82843018
-125.8917846679688,-66.13755798
-125.1703414916992,-66.45685577
-124.4488983154297,-66.78022003
